total,limit,start,data
471,700,0,"{'parkCode': 'isro', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'Yes', 'feesAtWorkUrl': 'https://www.nps.gov/isro/learn/management/your-dollars-at-work.htm', 'entranceFeeDescription': 'Daily Entrance Fees: $7 per person per day to enter or remain in the park. Children 15 and younger are exempt.', 'entrancePassDescription': 'Isle Royale Season Pass, Federal Lands Passes, and 4th Grade Passes are accepted.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 4, 'holiday': None, 'day': 16}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 10, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': 'https://www.pay.gov/public/home', 'cost': '7.00', 'timedEntryShortDescription': '', 'description': '$7 per person per day to enter or remain in Isle Royale National Park. Children 15 and younger are exempt.\n\nVisiting Park Headquarters in Houghton, MI does not require a fee.', 'informationUrl': 'https://www.nps.gov/isro/planyourvisit/fees.htm', 'id': '97BE30E7-736E-4FFA-93DC-291624B52D96', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': 'https://www.pay.gov/public/home', 'cost': '60.00', 'image': [{'credit': '', 'title': '', 'altText': '', 'caption': '', 'url': 'https://www.nps.gov/customcf/structured_data/images/add_image.png'}], 'description': 'Isle Royale Season Pass: $60 valid from April 16 through October 31 of the year indicated. Pass covers fees for the pass holder and up to three adults traveling with the pass holder (four total).', 'paymentDescription': '', 'category': 'Annual Entrance - Park', 'informationUrl': 'https://www.nps.gov/isro/planyourvisit/park-passes.htm', 'recGovPurchaseUrl': '', 'id': '10E9A34D-8E10-48FC-961B-C982C6B83868', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'jaga', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Entrance to the Garfield site is free. We offer the America the Beautiful Access, Veteran, Active Duty Military and 4th grade passes only.', 'entrancePassDescription': 'Entrance is free to the Garfield site. We offer the America the Beautiful Access, Veteran, Active Duty Military and 4th grade passes only.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jame', 'isFeeFreePark': False, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'For Those Without An Entrance Pass to Historic Jamestowne Adult (16 and older) $30; good for 7 days entrance to Historic Jamestowne and Yorktown Battlefield. 30.00 All other National Park pass holders will be charged an additional $15.00 per adult entering on the pass to cover the Preservation Virginia entrance fee. These passes include: Interagency Annual Pass, Interagency Senior Pass, Golden Age Pass, Colonial National Historical Park Annual Pass.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '30.00', 'timedEntryShortDescription': '', 'description': 'For Those Without An Entrance Pass to Historic Jamestowne. Adult (16 and older) $30; good for 7 days entrance to Historic Jamestowne and Yorktown Battlefield.', 'informationUrl': 'https://www.nps.gov/colo/planyourvisit/fees.htm', 'id': 'B0D5A08C-4B9B-460D-BE78-A7A5D3E6FF72', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '45.00', 'image': [{'credit': 'National Park Service', 'title': 'The Colonial National Historical Park Annual Pass', 'altText': 'The Colonial National Historical Park Annual Pass', 'caption': 'One of the many scenic waterways at Colonial National Historical park', 'url': 'https://www.nps.gov/common/uploads/entrance_pass/CEF583F6-AF2B-0428-DB373E12E5DEA0DD.png'}], 'description': 'The Colonial annual pass admits passholder and three accompanying adults unlimited admittance to both NPS areas at Historic Jamestowne and Yorktown Battlefield during regular operating hours. Pass is valid for twelve months from the month of purchase. Note: There is an additional $ 15.00 Preservation Virginia entrance fee for each adult entering on the Colonial Pass to Historic Jamestowne to visit the Preservation Virginia historic areas.', 'paymentDescription': '', 'category': 'Annual Entrance - Park', 'informationUrl': 'https://cms.nps.gov/colo/planyourvisit/fees.htm', 'recGovPurchaseUrl': '', 'id': '4F6D0F01-25A4-4355-9333-904A9A2E6096', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'jazz', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'There is no admission fee for our park. Donations are accepted at the visitor center. All programs and events are open to the general public. All programs and events are free unless noted otherwise.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jeca', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'Yes', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'There is no fee to explore the Visitor Center or hike the trails. The only fees are associated with the cave tours.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jeff', 'isFeeFreePark': True, 'isInteragencyPassAccepted': True, 'cashless': 'No', 'feesAtWorkUrl': 'https://www.nps.gov/jeff/planyourvisit/fees.htm', 'entranceFeeDescription': 'If you wish to browse in the Museum and Visitor Center, there is no entrance fee. When park visitors 16 and up buy tram or movie tickets, $3.00 of their ticket price goes to the National Park Service (entrance fee). Therefore, if visitors have an America the Beautiful National Parks and Federal Recreational Lands Pass, they do not have to pay that $3.00 fee and they effectively get a $3.00 ""discount"" on the tram ride to the top and the documentary movie.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Timed Entry Reservation - Location', 'startDate': {'month': 1, 'holiday': None, 'day': 2}, 'paymentDescription': '', 'recGovPurchaseUrl': '', 'timedEntryLocation': 'Tram Ride to the Top', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '19.00', 'timedEntryShortDescription': 'Pre-boarding tour and top of the arch ticket', 'description': 'Prices vary by date of visit. \n\nBegin your tour with an interactive pre-boarding experience featuring 60s-inspired animation and Gateway Arch trivia. Then, be transported 630 feet to the top of Arch for exhilarating views. Please allow 45 - 60 minutes for your Tram Ride to the Top experience.\n\nAdult (16 and up): Starting at $15\nChild (3-15): Starting at $11\nInfant (2 and under): FREE\nPark Pass Holder: Starting at $12\n\nTickets available at www.gatewayarch.com', 'informationUrl': 'https://www.gatewayarch.com/buy-tickets/', 'id': '0D253664-3A5B-472C-86A8-2FF5AF29B2D3', 'npsGovPurchaseUrl': ''}], 'passes': []}"
471,700,0,"{'parkCode': 'jela', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'There is no admission fee for our park. Donations are accepted at visitor centers. All programs and events are open to the general public. All programs and events are free unless noted otherwise.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jica', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'No', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'joda', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jofi', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': 'No entrances passes required.', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jofl', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jomu', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'jotr', 'isFeeFreePark': False, 'isInteragencyPassAccepted': True, 'cashless': 'Depends on Location', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'Visitors have multiple entrance fee and pass options depending on how they arrive and if they are part of a commercial tour group or not. The most common entrance fee is the Private Vehicle Pass, valid for 7 days. This covers the cost for anyone who is riding in the vehicle. In addition to the 7-day passes, the park also has an annual pass good for 1 year and honors federal interagency passes, including the America the Beautiful Pass.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [{'entranceFeeType': 'Entrance - Private Vehicle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': ""Entrance fees can be purchased on recreation.gov, or in-person at an entrance station or visitor center. The park's entrance stations are cashless and will only accept credit or debit cards."", 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/74286', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '30.00', 'timedEntryShortDescription': '', 'description': '7-day vehicle permit, admitting the passengers of a single, non-commercial vehicle on the day of purchase and for the next six days.', 'informationUrl': '', 'id': '7B7735C8-93C7-4219-BF6C-50501E687F0B', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Motorcycle', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': ""Entrance fees can be purchased on recreation.gov, or in-person at an entrance station or visitor center. The park's entrance stations are cashless and will only accept credit or debit cards."", 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/74286', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '25.00', 'timedEntryShortDescription': '', 'description': '7-day entrance permit, per motorcycle.', 'informationUrl': '', 'id': '92B7E52F-214E-4DB1-A1C4-9106A8154082', 'npsGovPurchaseUrl': ''}, {'entranceFeeType': 'Entrance - Per Person', 'startDate': {'month': 1, 'holiday': None, 'day': 1}, 'paymentDescription': ""Entrance fees can be purchased on recreation.gov, or in-person at an entrance station or visitor center. The park's entrance stations are cashless and will only accept credit or debit cards."", 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/74286', 'timedEntryLocation': '', 'endDate': {'month': 12, 'holiday': None, 'day': 31}, 'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '15.00', 'timedEntryShortDescription': '', 'description': '7-day entrance fee, per person on foot or bike.', 'informationUrl': '', 'id': 'F6045D98-FDB9-47FC-AE27-67D3BFABCFB1', 'npsGovPurchaseUrl': ''}], 'passes': [{'exceptions': '', 'payGovPurchaseUrl': '', 'cost': '55.00', 'image': [{'credit': 'NPS / Hannah Schwalbe', 'title': 'Joshua Tree Annual Pass', 'altText': 'A plastic card with a photo of Joshua trees and the night sky and ""2017 Annual Pass""', 'caption': 'The Joshua Tree National Park 2017 Annual Pass. The photo on the annual pass changes every year and it is determined by an annual photo contest.', 'url': 'https://www.nps.gov/common/uploads/entrance_pass/A29EC31F-04AD-22A8-EAC0975D043813E9.jpg'}], 'description': 'This pass is valid for 12 months from the month of purchase. It covers the entrance fee to Joshua Tree National Park for the pass signee and accompanying passengers entering in a single, non-commercial vehicle. Joshua Tree Annual Passes are available at park entrance stations and visitor centers.', 'paymentDescription': 'The pass can be purchased on recreation.gov or in person at park visitor centers and entrance stations. The entrance stations are cashless and only allow for credit card purchases.', 'category': 'Annual Entrance - Park', 'informationUrl': '', 'recGovPurchaseUrl': 'https://www.recreation.gov/sitepass/74286', 'id': 'A4891A96-80A2-4A55-850F-7D144AE57636', 'npsGovPurchaseUrl': ''}]}"
471,700,0,"{'parkCode': 'juba', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'The Juan Bautista de Anza National Historic Trail crosses over 1200 miles from Nogales, AZ to San Francisco, CA. Please check with the local site administrator or land manager when visiting the trail to inquire about fees for entry. For example, California or Arizona State Parks for trail sections within State Park boundaries; local tribal, city or county governments; and federal land agencies.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'kaho', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': '', 'feesAtWorkUrl': '', 'entranceFeeDescription': '', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
471,700,0,"{'parkCode': 'kala', 'isFeeFreePark': True, 'isInteragencyPassAccepted': False, 'cashless': 'Depends on Location', 'feesAtWorkUrl': '', 'entranceFeeDescription': 'The National Park Service does not charge any entrance fees for admission to Kalaupapa National Historical Park, but all visitors need a permit before entering the park. Most visitors can get a permit by reserving a spot of a guided tour to the park, if there is an operational tour. These tours charge a fee for their services. Children under the age of 16 are not allowed in Kalaupapa Settlement. **Permits are required by the National Park Service and the Hawaii State Department of Health.', 'entrancePassDescription': '', 'isParkingFeePossible': False, 'parkingDetailsUrl': '', 'fees': [], 'passes': []}"
